benchmark,fork,ci
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.KolobokeMutableMapGetTest.get#size=5500000,5,"(1.007652806438615, 1.0693119451540585)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.KolobokeMutableMapGetTest.get#size=5500000,6,"(1.0039306301606015, 1.061886811168268)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.KolobokeMutableMapGetTest.get#size=5500000,7,"(1.010284932800392, 1.0661471050291287)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.KolobokeMutableMapGetTest.get#size=5500000,8,"(1.014310423751776, 1.0660700673607162)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.KolobokeMutableMapGetTest.get#size=5500000,9,"(1.010566246528479, 1.0619346519620225)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,0,"(1.0090338372831755, 1.0405793421495868)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,1,"(0.9533542416421755, 1.0340044570820552)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,2,"(0.9631420768892183, 1.0265722621849545)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,3,"(0.9721569753951083, 1.0262217999410506)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,4,"(0.9738122723214854, 1.0213629798696835)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,5,"(0.9793218798513098, 1.0314126533399084)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,6,"(0.9808622015593083, 1.0273444656791226)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,7,"(0.9847784838102739, 1.0276898057465433)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,8,"(0.9859638873601431, 1.0253604761009347)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=true&loadFactor=0.75f&size=750000,9,"(0.9894164949115528, 1.0291546388966921)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,0,"(0.9249086615235439, 3.8685665297226732)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,1,"(0.9209817310249144, 2.8380768751746284)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,2,"(0.9265197191358292, 2.245616119045812)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,3,"(0.9186371681471851, 1.930794854700775)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,4,"(0.8986427985069889, 1.7698223050804813)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,5,"(0.9061752416442601, 1.6312856589926787)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,6,"(0.9116529559267935, 1.5930330197027052)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,7,"(0.9155094527191232, 1.5157949784739826)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,8,"(0.9228377170942973, 1.4539969874110754)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=3&size=100,9,"(0.9210862346085527, 1.407512515783375)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,0,"(0.9365805936304407, 0.980569903153846)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,1,"(0.9441594333251088, 1.0042821679951985)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,2,"(0.9537446996960154, 1.3250766919309522)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,3,"(0.9543785461690404, 1.2447485263723927)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,4,"(0.9630791609692047, 1.2209201218264127)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,5,"(0.9666860254767955, 1.1843402274145811)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,6,"(0.9731678794682816, 1.1720048297283066)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,7,"(0.968725986041741, 1.149029905979523)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,8,"(0.9731146033744894, 1.140194630987222)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndLinkedList#length=11&lookups=30&mostly=hits&size=12,9,"(0.9786093148418278, 1.1483835258831239)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,0,"(0.96004244598733, 1.059236485496066)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,1,"(0.9143047839050432, 1.038557626100438)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,2,"(0.9230484861428974, 1.0260131777561508)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,3,"(0.9107335412275378, 1.011545619414795)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,4,"(0.9185074131504471, 1.0161600008621545)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,5,"(0.9200728564109981, 1.0107440046619856)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,6,"(0.9139047365074209, 1.0045765255769588)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,7,"(0.9149447411482399, 1.001136700015889)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,8,"(0.9111344967866702, 0.9951431133850314)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceGrowth#matches=3&size=3,9,"(0.9137414347328037, 0.9968089880476969)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,0,"(0.9044335826767089, 0.9833823251960948)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,1,"(0.9174928229654288, 0.9990130568060014)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,2,"(0.9242411770434292, 0.9938413158862391)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,3,"(0.93363995796355, 1.018609767351823)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,4,"(0.9442475148017772, 1.0392747272577345)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,5,"(0.9554918518802555, 1.049828900132176)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,6,"(0.9550406370395352, 1.0442445824783102)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,7,"(0.9552839618753003, 1.0383237672853796)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,8,"(0.9605661844432987, 1.0417409573812382)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=0&size=3,9,"(0.9609905656043364, 1.0387317758484915)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,0,"(0.9225273232203058, 1.1397321960992346)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,1,"(0.9242583960837419, 1.0655385905741122)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,2,"(0.921842769990419, 1.0366675924412745)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,3,"(0.9224625456746078, 1.0164654308646073)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,4,"(0.9312805617942368, 1.2208435810192693)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,5,"(0.9346210713247395, 1.185238130043211)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,6,"(0.9412224720277105, 1.1653859976614924)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,7,"(0.9520128720108226, 1.1733131738491014)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,8,"(0.9463425789474399, 1.1465419227844282)"
eclipse__jetty.project#org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList#length=11&lookups=10&mostly=misses&size=12,9,"(0.9457460178570779, 1.1294109171980264)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,0,"(0.8787653961413806, 1.0809971139433476)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,1,"(0.8520332365830041, 1.0507480829267557)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,2,"(0.8840845436652104, 1.2154978339539182)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,3,"(0.907488323751182, 1.2355299487303668)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,4,"(0.9378713504251889, 1.2858301640346295)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,5,"(0.9123391146436672, 1.2316344011605267)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,6,"(0.9142279156692714, 1.2058464571543568)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,7,"(0.9152124151276659, 1.1765344629842156)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,8,"(0.919998424562067, 1.1873824211086603)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#,9,"(0.9254711669682454, 1.1773583464686068)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,0,"(0.904843848654937, 1.016966560012683)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,1,"(0.9027342602981915, 1.0011110126471656)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,2,"(0.8818511592099921, 0.9902339307018918)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,3,"(0.8892818593759377, 0.9935171161676046)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,4,"(0.8901274316526807, 0.9892721042987112)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,5,"(0.8967663986533572, 0.995936089593697)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,6,"(0.8921572854275615, 0.9924405171429937)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,7,"(0.8915144856920141, 0.9900863377617798)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,8,"(0.893142856535333, 0.9913502287668725)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduce#matches=1&size=3,9,"(0.8925565644702514, 0.9866973069159577)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,0,"(0.8511685651703172, 0.9374083783093353)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,1,"(0.8656223733692392, 1.5543410739822414)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,2,"(0.8461310410774854, 1.3799216182299439)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,3,"(0.8624201311565529, 1.2770774911417453)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,4,"(0.8720838297202079, 1.2257266777839464)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,5,"(0.8797038312676625, 1.1887392986536423)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,6,"(0.8921709005552819, 1.1756292780464128)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,7,"(0.9112827081661268, 1.207855242121762)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,8,"(0.9038240190642115, 1.175677300447859)"
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow#,9,"(0.9007904325746254, 1.1540726051528964)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,0,"(0.8595946625229667, 1.0337068831326681)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,1,"(0.8502335060213938, 1.0030978797429793)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,2,"(0.8488519884435931, 0.992859602665534)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,3,"(0.8381296516957548, 0.9818329911767606)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,4,"(0.8402482826247948, 0.9744959865657546)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,5,"(0.8508270159477599, 1.0029707390820128)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,6,"(0.8594910695044706, 1.0140187644757475)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,7,"(0.8636979555829024, 1.0133913297164527)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,8,"(0.8595299256688161, 1.0059959208261526)"
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100,9,"(0.8591325273363927, 1.0015931795290205)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,0,"(1.1088741602627485, 1.260307221653142)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,1,"(1.006575712408784, 1.226503200421157)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,2,"(1.0478352504775874, 1.4536635271717329)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,3,"(1.0976562857491892, 1.5324738108558134)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,4,"(1.1463553116472864, 1.5037635489285381)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,5,"(1.1637917568762317, 1.481164668304372)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,6,"(1.1266757245420627, 1.4337687992861992)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,7,"(1.1492680989875148, 1.4342205515854924)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,8,"(1.12790451366827, 1.4035615193544595)"
eclipse__jetty.project#org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew#size=200&type=QTP,9,"(1.0900369589114718, 1.3767051888594437)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,0,"(0.6438361275295218, 0.9814865822294465)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,1,"(0.6542954962761052, 0.9165736359959985)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,2,"(0.6850121307964978, 0.9870461416305367)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,3,"(0.6638190124347579, 0.9526095963915402)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,4,"(0.6467783222950095, 0.9206534925087142)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,5,"(0.6351641768715429, 0.8889909428972479)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,6,"(0.6312281517497554, 0.8736425207534044)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152,7,"(0.627777502206283, 0.8618857036523077)"
