benchmark,fork,classification,steady_state_starts,technique,last_warmup_it,last_measure_it,timewaste,interval
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#,3,steady state,1550,Dev,3,11,-167.2305049600002,"(1.1253309758514967, 1.1485105817776304)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#,4,steady state,1550,Dev,3,11,-167.182073856001,"(1.1231358839075978, 1.1439870922869215)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#,5,steady state,1550,Dev,3,11,-167.17293158400037,"(1.1245579383986521, 1.146231822487307)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#,6,steady state,1551,Dev,3,11,-167.22444288000125,"(1.125656377622178, 1.147095728123558)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#,7,steady state,1550,Dev,3,11,-167.2095006720006,"(1.1256399231428311, 1.1456753811708074)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#,8,steady state,1550,Dev,3,11,-167.13246310400058,"(1.1234586562354156, 1.1450132458546816)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#,9,steady state,1550,Dev,3,11,-167.18725120000036,"(1.1256621674534546, 1.1465432477968687)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,0,steady state,0,Dev,3,11,0.3619553280000001,"(1.0178582358225463, 1.0446602260984883)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,1,steady state,0,Dev,3,11,0.360906752,"(1.0178750990949712, 1.0361474676147533)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,2,steady state,0,Dev,3,11,0.36064460800000003,"(1.0176237583220995, 1.036000546599638)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,3,steady state,0,Dev,3,11,0.36300390400000004,"(1.017466169083882, 1.0353534785413705)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,4,steady state,0,Dev,3,11,0.3626762240000001,"(1.0166106646864903, 1.0353298140643927)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,5,steady state,0,Dev,3,11,0.36195532799999997,"(1.0207212337850735, 1.0403097931289114)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,6,steady state,0,Dev,3,11,0.360644608,"(1.0182984246057754, 1.0522343845409303)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,7,steady state,0,Dev,3,11,0.360251392,"(1.017626107768256, 1.0361042896601385)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,8,steady state,0,Dev,3,11,0.3608412160000001,"(1.0183025532287884, 1.036317673491406)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#,9,steady state,0,Dev,3,11,0.36254515200000004,"(1.0175355658431486, 1.036386558307948)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,0,steady state,14,Dev,3,11,-1.1129629582222222,"(1.1379150366918698, 1.2102310567631143)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,1,steady state,14,Dev,3,11,-1.1122822257777776,"(1.155841783498598, 1.2209065432147557)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,2,steady state,36,Dev,3,11,-3.3403529216000005,"(1.1309447735313782, 1.2587900204471876)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,3,steady state,63,Dev,3,11,-6.069244915274332,"(1.1231766808381063, 1.194227170387879)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,4,steady state,130,Dev,3,11,-12.851030496477506,"(1.1459766835085012, 1.195738693643299)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,5,steady state,36,Dev,3,11,-3.338769658152537,"(1.155358969255249, 1.19813144572821)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,6,steady state,14,Dev,3,11,-1.1117199360000003,"(1.1173315561177957, 1.2124624676082243)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,7,steady state,36,Dev,3,11,-3.3362470712195114,"(1.094514522712648, 1.179944171700824)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,8,steady state,14,Dev,3,11,-1.111072768,"(1.1288314660059513, 1.1824388392114662)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#,9,steady state,46,Dev,3,11,-4.35585569966218,"(1.1508877848368826, 1.1850117189379759)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,0,steady state,2341,Dev,3,11,-295.2180531200007,"(0.8926070707952565, 0.9068585988052679)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,1,steady state,2341,Dev,3,11,-295.03491276800014,"(0.8915728316129315, 0.9060199325714429)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,2,steady state,2341,Dev,3,11,-295.1815495680013,"(0.891544030513278, 0.9115961338082157)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,3,steady state,2341,Dev,3,11,-295.2048803840015,"(0.8931006040799369, 0.912826536889428)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,4,steady state,2341,Dev,3,11,-295.0753812480004,"(0.8928231590792123, 0.9074730675838985)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,5,steady state,2339,Dev,3,11,-294.9157027840005,"(0.8928046651064654, 0.9120918975123422)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,6,steady state,2341,Dev,3,11,-295.005257728,"(0.8923468195013234, 0.9074149160248018)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,7,steady state,2341,Dev,3,11,-295.29165004800006,"(0.8915062661286786, 0.9110459441720447)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,8,steady state,2341,Dev,3,11,-294.87356313600117,"(0.8924405430096053, 0.9079988767806519)"
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#,9,steady state,2341,Dev,3,11,-294.89882726400003,"(0.8934834867475547, 0.9076574662925325)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,0,steady state,351,Dev,199,399,-15.472104933052638,"(0.44326489756401094, 0.5213944234443378)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,1,steady state,352,Dev,199,399,-15.352856576000022,"(0.4390235420891434, 0.5177108194236516)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,2,steady state,350,Dev,199,399,-15.164653567999991,"(0.44768858127615, 0.5271817514908193)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,3,steady state,350,Dev,199,399,-15.519515917473736,"(0.4440799464640922, 0.5245674787882734)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,4,steady state,354,Dev,199,399,-15.584206848000001,"(0.43442165156828344, 0.5113455945490882)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,5,steady state,350,Dev,199,399,-15.278954388210511,"(0.44731798011021906, 0.525513605489168)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,6,steady state,354,Dev,199,399,-15.547842560000031,"(0.4336875861246631, 0.508842242094706)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,7,steady state,350,Dev,199,399,-15.389069527578926,"(0.4476031792770264, 0.5257559328013715)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,8,steady state,346,Dev,199,399,-15.37856738357894,"(0.4587931809414236, 0.541635284781858)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#,9,no steady state,2528,Dev,199,399,-248.72288256000314,"(0.43780972919142425, 0.515593810379902)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,0,steady state,401,Dev,199,399,-21.25870694400006,"(0.27985292787012067, 0.2803578318316676)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,1,steady state,351,Dev,199,395,-15.984164863999997,"(0.35516235197611623, 0.44424452152092436)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,2,steady state,401,Dev,199,399,-21.256306688000027,"(0.279562023298319, 0.2800655507345083)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,3,steady state,401,Dev,199,399,-21.24346982399999,"(0.28015624922839966, 0.2807330776524609)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,4,steady state,401,Dev,199,399,-21.26452326399998,"(0.28025277229029744, 0.2807752692257579)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,5,steady state,401,Dev,199,399,-21.25993574400004,"(0.27962392101715144, 0.28020971486303936)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,6,steady state,401,Dev,199,399,-21.25115392000002,"(0.2800583809933693, 0.28073284579144164)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,7,steady state,401,Dev,199,399,-21.258231808000044,"(0.27986631906883785, 0.2803582229650449)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,8,steady state,401,Dev,199,399,-21.273542656000057,"(0.2799276527367744, 0.2804499983202472)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#,9,steady state,401,Dev,199,399,-21.254569984,"(0.2794314900512389, 0.27994098897636066)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,0,steady state,493,Dev,199,399,-30.223400959999992,"(0.2637974444243866, 0.26443932033982154)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,1,steady state,493,Dev,199,399,-30.242578432000045,"(0.26432645723887216, 0.2648628205774706)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,2,steady state,493,Dev,199,399,-30.196097024000025,"(0.19634771298866371, 0.19673526594649163)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,3,steady state,493,Dev,199,399,-30.164066304000126,"(0.26379605073123574, 0.264417242784842)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,4,steady state,493,Dev,199,399,-30.190764032000022,"(0.2638695042565567, 0.26445278428102703)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,5,steady state,493,Dev,199,399,-30.161444864000067,"(0.2637858714210778, 0.2643098053402622)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,6,steady state,493,Dev,199,399,-30.274174975999994,"(0.26438157039208027, 0.2649479645520402)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,7,steady state,493,Dev,199,399,-30.24184115199999,"(0.2645529580337686, 0.2650982227833476)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,8,steady state,493,Dev,199,399,-30.246584320000085,"(0.2647448273850855, 0.26534635596787903)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#,9,steady state,493,Dev,199,399,-30.226268160000053,"(0.26403424121390245, 0.26458377088930757)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,0,steady state,582,Dev,199,399,-39.01656268799999,"(0.25648158057711107, 0.2571370717106234)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,1,steady state,582,Dev,199,399,-39.170719744000095,"(0.2577678360120832, 0.25842729087192423)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,2,steady state,582,Dev,199,399,-39.08398284799989,"(0.25752198842592944, 0.2582276214571676)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,3,steady state,582,Dev,199,399,-39.175143424000154,"(0.25773295467753127, 0.25840820369460493)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,4,steady state,582,Dev,199,399,-39.15756339199996,"(0.25770608187817634, 0.2584416355865262)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,5,steady state,582,Dev,199,399,-39.13148006400007,"(0.25763894734398335, 0.2583244210372024)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,6,steady state,582,Dev,199,399,-38.86515814400006,"(0.25610674542013356, 0.25683127156779373)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,7,steady state,582,Dev,199,399,-38.93904998400005,"(0.2572697499510577, 0.25792356652950094)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,8,steady state,582,Dev,199,399,-39.1767818240001,"(0.25783444636727, 0.2584506001705128)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#,9,steady state,582,Dev,199,399,-39.155007488000095,"(0.2574126009107929, 0.25814106939537534)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,0,steady state,641,Dev,199,399,-47.08515839999987,"(0.2504110592253743, 0.25121250191341643)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,1,steady state,641,Dev,199,399,-47.324725247999936,"(0.25108572414724495, 0.2519915490145252)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,2,steady state,562,Dev,199,399,-38.74971647999999,"(0.19296407310456168, 0.1935533020229419)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,3,steady state,642,Dev,199,399,-47.01821337600005,"(0.24910915197646552, 0.24996868391973123)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,4,steady state,641,Dev,199,399,-47.082740121599954,"(0.25029972890555635, 0.2511908520346844)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,5,steady state,641,Dev,199,399,-47.13835233279997,"(0.25081335869505744, 0.2516725529047958)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,6,steady state,641,Dev,199,399,-46.47988428799982,"(0.24805114396075623, 0.24873261601158697)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,7,steady state,641,Dev,199,399,-46.64960614399973,"(0.24914085320231982, 0.25012533105963647)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,8,steady state,641,Dev,199,399,-47.20235315199998,"(0.25010348099984137, 0.251025231059918)"
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#,9,steady state,641,Dev,199,399,-47.20304128000002,"(0.24996817850324005, 0.25083036118700014)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,0,steady state,19,Dev,8,18,-1.3736127146666661,"(1.0771181956042188, 1.8740459995746213)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,1,steady state,0,Dev,8,18,1.0341580800000005,"(0.8241785674159764, 1.33965885102941)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,2,steady state,15,Dev,8,18,-0.8794931200000002,"(1.1432569525447571, 2.0826725661561385)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,3,steady state,44,Dev,8,18,-4.1513779200000025,"(1.007927423047185, 1.8889283286528387)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,4,steady state,20,Dev,8,18,-1.41197312,"(1.071376709653437, 1.903860693408213)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,5,steady state,18,Dev,8,18,-1.3284802559999997,"(1.0430892095088489, 1.7720571187400787)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,6,steady state,22,Dev,8,18,-1.6598521173333332,"(1.0875547150980862, 1.8906245109590487)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,7,steady state,17,Dev,8,18,-1.1979325440000002,"(1.1067538202573155, 1.437059267440241)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,8,steady state,20,Dev,8,18,-1.515236010666667,"(1.039752238162678, 1.7671308741070921)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#,9,steady state,20,Dev,8,18,-1.411383296000001,"(1.1313818535282802, 2.0528436699973325)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,0,steady state,13,Dev,8,18,-0.7239761919999999,"(1.1273360208585042, 2.0762296785918144)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,1,steady state,13,Dev,8,18,-0.6162677759999999,"(1.0203184285360056, 1.4457691426185335)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,2,steady state,17,Dev,8,18,-1.2247367679999999,"(1.0925321492277908, 2.0162207016101505)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,3,steady state,542,Dev,8,18,-60.58008029866662,"(1.0396243958480875, 1.8429333484786599)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,4,steady state,20,Dev,8,18,-1.5548416000000005,"(1.016082370078577, 1.6445962641538374)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,5,steady state,16,Dev,8,18,-1.0506076160000006,"(1.2346482955192637, 2.0451274842468727)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,6,steady state,13,Dev,8,18,-0.6767247359999993,"(1.1298870286123992, 2.0148862147808613)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,7,steady state,18,Dev,8,18,-1.3394247679999998,"(1.277725885056379, 2.1067627429292126)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,8,steady state,15,Dev,8,18,-1.0283253760000002,"(1.2014231118659908, 2.309653044534062)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#,9,steady state,20,Dev,8,18,-1.453632170666667,"(1.0556345780193965, 1.942504748094302)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,0,steady state,25,Dev,8,18,-2.102591488,"(1.071492950149803, 1.9240307283837346)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,1,steady state,21,Dev,8,18,-1.5343288320000004,"(1.0114739333946259, 1.5801671786349079)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,2,steady state,130,Dev,8,18,-14.003033429333339,"(1.1458074141735126, 1.5406872725600014)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,3,steady state,14,Dev,8,18,-0.8368947200000001,"(1.1729556691469227, 1.8422019679412545)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,4,steady state,89,Dev,8,18,-9.405267968,"(1.0422706968862334, 2.0124477494016566)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,5,steady state,17,Dev,8,18,-1.091436544,"(1.068252893374737, 1.7872934345909786)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,6,steady state,21,Dev,8,18,-1.4254735360000004,"(1.041898599341954, 1.8862740997986105)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,7,steady state,46,Dev,8,18,-4.4955729920000005,"(1.0551204294567633, 1.5963479011703896)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,8,steady state,21,Dev,8,18,-1.5227289600000007,"(1.023942577099911, 2.101595295783275)"
