benchmark,fork,ci
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=1000&rows=1000,5,"(1.08274045679811, 1.082860790809341)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=1000&rows=1000,6,"(1.0856567809829847, 1.085803608405027)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=1000&rows=1000,7,"(1.0854162373196716, 1.08554043058536)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=1000&rows=1000,8,"(1.084797430296111, 1.0849106137897444)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=1000&rows=1000,9,"(1.085271266259153, 1.0853917954160395)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,0,"(1.1041696290216154, 1.1329576322263766)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,1,"(1.133083375259177, 1.1619222515721102)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,2,"(1.0884581741442219, 1.116403878404574)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,3,"(1.0677443988165152, 1.0923942354311647)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,4,"(1.0932726621409317, 1.1200008458612565)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,5,"(1.7007032211180855, 1.7332123497890506)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,6,"(1.0682214979103066, 2.148699387218227)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,7,"(1.0771318402559016, 1.1179960060372671)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,8,"(1.100282646112881, 1.205079629859714)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,9,"(1.070424758260866, 1.098327128165776)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,0,"(1.106927313464023, 1.1074412133729206)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,1,"(1.1256058974077998, 1.1263227912471319)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,2,"(1.1126961082300273, 1.1135978744494106)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,3,"(1.1199707549687081, 1.120730825649749)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,4,"(1.1240281822839477, 1.1245484825573793)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,5,"(1.1179361395197307, 1.1184790948914929)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,6,"(1.122413696690382, 1.1229717996871307)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,7,"(1.0994908524962685, 1.1005088045743994)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,8,"(1.1192489037582087, 1.120062302950545)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000,9,"(1.1235954089684115, 1.1241485381019205)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,0,"(1.2114566535499287, 1.2922007918984446)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,1,"(1.1982921718257513, 1.2773560894690317)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,3,"(1.3119485313005426, 1.5128509294773933)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,4,"(1.3345253686020462, 1.4688637514744196)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,5,"(1.1831149176182365, 1.251472510701091)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,6,"(1.1904194021942136, 1.2620115781686767)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,8,"(1.2180234428413852, 1.301601810015756)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,0,"(1.092963825191167, 1.093518861866161)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,1,"(0.7084494601559691, 0.7290125364026382)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,2,"(1.090366982621734, 1.0909610018565072)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,3,"(1.0940468868077626, 1.0946156274594605)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,4,"(1.0807455695659614, 1.0813614212367024)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,5,"(1.0892299943001815, 1.0898459017220794)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,6,"(1.093212722112537, 1.0937509555232456)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,7,"(1.093984967392799, 1.0946015836379928)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,8,"(1.0863397243005553, 1.0868925964966822)"
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000,9,"(1.08896589179774, 1.0895779313540928)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String,0,"(1.3661943843949746, 1.7865189596311293)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String,2,"(1.2627825450568835, 1.5958361848214027)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String,4,"(1.0047540709594407, 1.0521561287868715)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String,6,"(1.4069391956607964, 2.000935363699036)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String,7,"(1.4296237005884254, 1.9199342989033388)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String,8,"(1.329432991223414, 1.7266386196473806)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String,9,"(0.9942732751576342, 1.039467814259491)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,0,"(1.0226853190510081, 1.0392627777496404)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,1,"(1.146824554388364, 1.2117052512904887)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,2,"(1.0962011499293736, 1.1289444510301148)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,3,"(1.123151765562055, 1.1695801278623885)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,4,"(1.1269090580665044, 1.170030427705051)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,5,"(1.0095995202028603, 1.022634358300313)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,6,"(1.040575344092659, 1.0602313948163156)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,7,"(1.0947033182285357, 1.1413708337018629)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,8,"(1.1138008876359982, 1.1599104127144568)"
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true,9,"(1.5971935277408393, 1.611179847813791)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,0,"(0.9966749167742609, 1.0249258526794387)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,1,"(1.0058320913074035, 1.0467878323185045)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,2,"(1.2376201367301585, 1.4134395055865137)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,3,"(1.4475601727921226, 1.7712016670364137)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,5,"(0.9820264905679669, 1.0119434077998222)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,6,"(1.0110639939590949, 1.048156119161414)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,7,"(0.9955331783457757, 1.0278346133298826)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,8,"(1.2278603836847803, 1.397889584997654)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,9,"(1.0109691547656157, 1.0488590342263353)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String,0,"(1.2884791146721346, 1.6315032444724704)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String,2,"(1.0260328723097083, 1.0711677111612767)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String,3,"(1.2525210558951356, 1.4521613674882838)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String,4,"(1.5488979248306642, 2.2886791631812486)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String,5,"(1.31344357775848, 1.7683582729338414)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String,6,"(1.5389024189638647, 2.247459734426507)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String,7,"(1.006272521702491, 1.0485523639760534)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String,8,"(1.0333792916892732, 1.076663906739441)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String,9,"(1.3176736538917198, 1.7109842475489014)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,0,"(1.0015775468669743, 1.004826953357433)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,1,"(1.0794877035756592, 1.0807198623140641)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,2,"(1.081661954866861, 1.0828279333844748)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,3,"(1.07893097491362, 1.0801298712972494)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,4,"(1.0820138145099134, 1.0832077395168356)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,5,"(1.0855359049965283, 1.0868544381802079)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,6,"(1.0757825686267668, 1.0769411740593149)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,7,"(1.0852840243864017, 1.0865659558091876)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,8,"(1.088881160781602, 1.0900719553003453)"
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000,9,"(1.084582610945538, 1.0857602850976273)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,0,"(1.395027802671152, 1.3984066147222363)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,1,"(1.054667376967811, 1.100695284675321)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,2,"(1.3947595716993497, 1.398373572065292)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,3,"(1.4278366219524132, 1.4313376733951955)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,4,"(1.3389036225728281, 1.3414852761591816)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,5,"(1.3444835330151144, 1.347840354505871)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,6,"(1.398638227417375, 1.4019389894404206)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,7,"(1.379341791300464, 1.3826860913116583)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,8,"(1.39263118750211, 1.3960095541743518)"
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000,9,"(1.3791601745381, 1.3823841942671313)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean,0,"(1.2131631103444052, 229.07324833257073)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean,1,"(1.1362867109678731, 138.3569336396831)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean,3,"(1.6630150490151865, 1252.1740626780318)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean,4,"(1.5499097721522592, 823.6998263959615)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean,5,"(1.2260575489525716, 225.9451095892473)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean,6,"(1.1586128054287856, 256.95116552889823)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean,7,"(1.5708563829737916, 1254.729157211628)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean,8,"(1.4419814974043763, 670.4103479056239)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean,9,"(1.3745027454195435, 593.1350721081641)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,1,"(1.2577550075786919, 1.516848268528628)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,2,"(2.1783401824650075, 3.5111927911209935)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,3,"(1.3111679406286667, 1.5991804579851145)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,4,"(2.1572537605967046, 3.288810711925004)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,5,"(2.1305936178666847, 3.217379719534451)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,6,"(2.207701216696744, 3.5658295539108553)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,7,"(2.1025053117990913, 3.2543702893490463)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,8,"(1.0582765888754684, 1.1289204893031373)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,9,"(0.9955006055667651, 1.072785583836135)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,0,"(1.0329632840741023, 1.0676505084744878)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,1,"(1.3413190242546047, 1.6474662357463974)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,2,"(1.383109524185776, 1.6691287558941994)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,3,"(1.1556996238374242, 1.2842220355532947)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,5,"(1.0543350769556732, 1.1006113818545253)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,7,"(1.5155971870334457, 2.0746625825190437)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,8,"(1.4976755682573906, 1.9374781631597395)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,9,"(1.0568500054963441, 1.1019110583739946)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,0,"(1.1918806906114372, 1.192960809215133)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,1,"(1.1907473920787044, 1.1916046963904525)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,2,"(1.1913287270545976, 1.1920741383024243)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,3,"(1.0815683265441776, 1.1933674719379068)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,4,"(1.1771686268448496, 1.1781143695624634)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,5,"(1.1941921380428198, 1.1950283091350087)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,6,"(1.1800683737559645, 1.1809422520482786)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,7,"(1.1887551152132183, 1.189624252673984)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,8,"(1.1921072357154283, 1.1929584922135925)"
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000,9,"(1.1922672006030295, 1.19315071390698)"
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=10&valueType=Integer,0,"(1.2767702597368393, 1060.2367225569396)"
